Sport	Gender	Event	Time	Timetxt	Athlete	Nationality	Year	Yeartxt	Timeinseconds	Unit
Athletics	Men	50 km walk	93.41926244	3:37:26	  Valeriy Spitsyn 	Russia	2000	2000	13046	h:m:s
Athletics	Men	50 km walk	93.08270677	3:36:39	  Robert Korzeniowski 	Poland	2002	2002	12999	h:m:s
Athletics	Men	50 km walk	92.82491944	3:36:03	  Robert Korzeniowski 	Poland	2003	2003	12963	h:m:s
Athletics	Men	50 km walk	92.7103473	3:35:47	  Nathan Deakes 	Australia	2006	2006	12947	h:m:s
Athletics	Men	50 km walk	92.04439671	3:34:14	  Denis Nizhegorodov 	Russia	2008	2008	12854	h:m:s
Athletics	Men	50 km walk	91.32116004	3:32:33	  Yohann Diniz 	France	2014	2014	12753	h:m:s
Swimming	Men	Freestyle 100 metres	100	50.39	Jim Montgomery	 USA	1976	1976	50.39	sec
Swimming	Men	Freestyle 100 metres	99.2061917	49.99	Jim Montgomery	 USA	1976	1976	49.99	sec
Swimming	Men	Freestyle 100 metres	98.1147053	49.44	Jonty Skinner	 South Africa	1976	1976	49.44	sec
Swimming	Men	Freestyle 100 metres	97.95594364	49.36	Rowdy Gaines	 USA	1981	1981	49.36	sec
Swimming	Men	Freestyle 100 metres	97.71780115	49.24	Matt Biondi	 USA	1985	1985	49.24	sec
Swimming	Men	Freestyle 100 metres	97.14229014	48.95	Matt Biondi	 USA	1985	1985	48.95	sec
Swimming	Men	Freestyle 100 metres	96.72554078	48.74	Matt Biondi	 USA	1986	1986	48.74	sec
Swimming	Men	Freestyle 100 metres	96.09049415	48.42	Matt Biondi	 USA	1988	1988	48.42	sec
Swimming	Men	Freestyle 100 metres	95.67374479	48.21	Alexander Popov	 Russia	1994	1994	48.21	sec
Swimming	Men	Freestyle 100 metres	95.61420917	48.18	Michael Klim	 Australia	2000	2000	48.18	sec
Swimming	Men	Freestyle 100 metres	94.93947212	47.84	Pieter van den Hoogenband	 Netherlands	2000	2000	47.84	sec
Swimming	Men	Freestyle 100 metres	94.46318714	47.6	Alain Bernard	 France	2008	2008	47.6	sec
Swimming	Men	Freestyle 100 metres	94.26473507	47.5	Alain Bernard	 France	2008	2008	47.5	sec
Swimming	Men	Freestyle 100 metres	93.74875967	47.24	Eamon Sullivan	 Australia	2008	2008	47.24	sec
Swimming	Men	Freestyle 100 metres	93.66937885	47.2	Alain Bernard	 France	2008	2008	47.2	sec
Swimming	Men	Freestyle 100 metres	93.37170073	47.05	Eamon Sullivan	 Australia	2008	2008	47.05	sec
Swimming	Men	Freestyle 100 metres	93.15340345	46.94	Alain Bernard	 France	2009	2009	46.94	sec
Swimming	Men	Freestyle 100 metres	93.09386783	46.91	César Cielo	 Brazil	2009	2009	46.91	sec
Swimming	Women	Freestyle 100 metres	100	55.73	Kornelia Ender	 East Germany	1976	1976	55.73	sec
Swimming	Women	Freestyle 100 metres	99.85645074	55.65	Kornelia Ender	 East Germany	1976	1976	55.65	sec
Swimming	Women	Freestyle 100 metres	99.42580298	55.41	Barbara Krause	 East Germany	1978	1978	55.41	sec
Swimming	Women	Freestyle 100 metres	98.65422573	54.98	Barbara Krause	 East Germany	1980	1980	54.98	sec
Swimming	Women	Freestyle 100 metres	98.31329625	54.79	Barbara Krause	 East Germany	1980	1980	54.79	sec
Swimming	Women	Freestyle 100 metres	98.20563431	54.73	Kristin Otto	 East Germany	1986	1986	54.73	sec
Swimming	Women	Freestyle 100 metres	97.75704289	54.48	Jenny Thompson	 USA	1992	1992	54.48	sec
Swimming	Women	Freestyle 100 metres	96.91369101	54.01	Jingyi Le	 China	1994	1994	54.01	sec
Swimming	Women	Freestyle 100 metres	96.53687421	53.8	Inge de Bruijn	 Netherlands	2000	2000	53.8	sec
Swimming	Women	Freestyle 100 metres	96.48304324	53.77	Inge de Bruijn	 Netherlands	2000	2000	53.77	sec
Swimming	Women	Freestyle 100 metres	96.28566302	53.66	Libby Lenton	 Australia	2004	2004	53.66	sec
Swimming	Women	Freestyle 100 metres	96.03445182	53.52	Jodie Henry	 Australia	2004	2004	53.52	sec
Swimming	Women	Freestyle 100 metres	95.85501525	53.42	Libby Lenton	 Australia	2006	2006	53.42	sec
Swimming	Women	Freestyle 100 metres	95.63969137	53.3	Britta Steffen	 Germany	2006	2006	53.3	sec
Swimming	Women	Freestyle 100 metres	94.88605778	52.88	Libby Trickett	 Australia	2008	2008	52.88	sec
Swimming	Women	Freestyle 100 metres	94.83222681	52.85	Britta Steffen	 Germany	2009	2009	52.85	sec
Swimming	Women	Freestyle 100 metres	94.31186076	52.56	Britta Steffen	 Germany	2009	2009	52.56	sec
Swimming	Women	Freestyle 100 metres	93.70177642	52.22	Britta Steffen	 Germany	2009	2009	52.22	sec
Swimming	Women	Freestyle 100 metres	93.43262157	52.07	Britta Steffen	 Germany	2009	2009	52.07	sec
Swimming	Women	Freestyle 100 metres	93.41467791	52.06	Cate Campbell	 Australia	2016	2016	52.06	sec
Swimming	Men	Freestyle 50 metres	100	23.86	Jonty Skinner	South Africa	1976	1976	23.86	sec
Swimming	Men	Freestyle 50 metres	99.49706622	23.74	Joe Bottom	USA	1977	1977	23.74	sec
Swimming	Men	Freestyle 50 metres	99.41324392	23.72	Ron Manganiello	USA	1978	1978	23.72	sec
Swimming	Men	Freestyle 50 metres	99.32942163	23.7	Klaus Steinbach	West Germany	1979	1979	23.7	sec
Swimming	Men	Freestyle 50 metres	99.16177703	23.66	Chris Cavanaugh	USA	1980	1980	23.66	sec
Swimming	Men	Freestyle 50 metres	96.89857502	23.12	Chris Cavanaugh	USA	1980	1980	23.12	sec
Swimming	Men	Freestyle 50 metres	96.22799665	22.96	Rowdy Gaines	USA	1980	1980	22.96	sec
Swimming	Men	Freestyle 50 metres	95.68315172	22.83	Bruce Stahl	USA	1980	1980	22.83	sec
Swimming	Men	Freestyle 50 metres	95.68315172	22.83	Joe Bottom	USA	1980	1980	22.83	sec
Swimming	Men	Freestyle 50 metres	95.18021794	22.71	Joe Bottom	USA	1980	1980	22.71	sec
Swimming	Men	Freestyle 50 metres	94.46772842	22.54	Robin Leamy	USA	1981	1981	22.54	sec
Swimming	Men	Freestyle 50 metres	94.38390612	22.52	Dano Halsall	 Switzerland	1985	1985	22.52	sec
Swimming	Men	Freestyle 50 metres	93.88097234	22.4	Tom Jager	USA	1985	1985	22.4	sec
Swimming	Men	Freestyle 50 metres	93.5875943	22.33	Matt Biondi	USA	1986	1986	22.33	sec
Swimming	Men	Freestyle 50 metres	93.5875943	22.33	Matt Biondi	USA	1987	1987	22.33	sec
Swimming	Men	Freestyle 50 metres	93.54568315	22.32	Tom Jager	USA	1987	1987	22.32	sec
Swimming	Men	Freestyle 50 metres	93.16848282	22.23	Tom Jager	USA	1988	1988	22.23	sec
Swimming	Men	Freestyle 50 metres	92.95892707	22.18	Peter Williams	South Africa	1988	1988	22.18	sec
Swimming	Men	Freestyle 50 metres	92.79128248	22.14	Matt Biondi	USA	1988	1988	22.14	sec
Swimming	Men	Freestyle 50 metres	92.70746018	22.12	Tom Jager	USA	1989	1989	22.12	sec
Swimming	Men	Freestyle 50 metres	92.12070411	21.98	Tom Jager	USA	1990	1990	21.98	sec
Swimming	Men	Freestyle 50 metres	91.40821459	21.81	Tom Jager	USA	1990	1990	21.81	sec
Swimming	Men	Freestyle 50 metres	90.69572506	21.64	Alexander Popov	Russia	2000	2000	21.64	sec
Swimming	Men	Freestyle 50 metres	90.36043588	21.56	Eamon Sullivan	Australia	2008	2008	21.56	sec
Swimming	Men	Freestyle 50 metres	90.10896899	21.5	Alain Bernard	France	2008	2008	21.5	sec
Swimming	Men	Freestyle 50 metres	89.73176865	21.41	Eamon Sullivan	Australia	2008	2008	21.41	sec
Swimming	Men	Freestyle 50 metres	89.18692372	21.28	Eamon Sullivan	Australia	2008	2008	21.28	sec
Swimming	Men	Freestyle 50 metres	87.76194468	20.94	Frédérick Bousquet	France	2009	2009	20.94	sec
Swimming	Men	Freestyle 50 metres	87.63621123	20.91	César Cielo	Brazil	2009	2009	20.91	sec
Swimming	Women	Freestyle 50 metres	100	26.99	Kornelia Ender	East Germany	1976	1975	26.99	sec
Swimming	Women	Freestyle 50 metres	99.85179696	26.95	Johanna Malloy	Canada	1977	1977	26.95	sec
Swimming	Women	Freestyle 50 metres	99.07373101	26.74	Anne Jardin	Canada	1978	1978	26.74	sec
Swimming	Women	Freestyle 50 metres	98.59207114	26.61	Cynthia Woodhead	USA	1980	1980	26.61	sec
Swimming	Women	Freestyle 50 metres	98.29566506	26.53	Kelly Asplund	USA	1980	1980	26.53	sec
Swimming	Women	Freestyle 50 metres	97.51759911	26.32	Jill Sterkel	USA	1980	1980	26.32	sec
Swimming	Women	Freestyle 50 metres	96.18377177	25.96	Jill Sterkel	USA	1980	1980	25.96	sec
Swimming	Women	Freestyle 50 metres	95.55390886	25.79	Jill Sterkel	USA	1981	1981	25.79	sec
Swimming	Women	Freestyle 50 metres	95.18340126	25.69	Dara Torres	USA	1983	1983	25.69	sec
Swimming	Women	Freestyle 50 metres	94.99814746	25.64	Annemarie Verstappen	Netherlands	1983	1983	25.64	sec
Swimming	Women	Freestyle 50 metres	94.92404594	25.62	Dara Torres	USA	1983	1983	25.62	sec
Swimming	Women	Freestyle 50 metres	94.88699518	25.61	Dara Torres	USA	1984	1984	25.61	sec
Swimming	Women	Freestyle 50 metres	94.47943683	25.5	Tamara Costache	Romania	1986	1986	25.5	sec
Swimming	Women	Freestyle 50 metres	93.88662468	25.34	Tamara Costache	Romania	1986	1986	25.34	sec
Swimming	Women	Freestyle 50 metres	93.7754724	25.31	Tamara Costache	Romania	1986	1986	25.31	sec
Swimming	Women	Freestyle 50 metres	93.66432012	25.28	Tamara Costache	Romania	1986	1986	25.28	sec
Swimming	Women	Freestyle 50 metres	92.55279733	24.98	Yang Wenyi	China	1988	1988	24.98	sec
Swimming	Women	Freestyle 50 metres	91.8488329	24.79	Yang Wenyi	China	1992	1992	24.79	sec
Swimming	Women	Freestyle 50 metres	90.81141163	24.51	Le Jingyi	China	1994	1994	24.51	sec
Swimming	Women	Freestyle 50 metres	90.81141163	24.51	Inge de Bruijn	Netherlands	2000	2000	24.51	sec
Swimming	Women	Freestyle 50 metres	90.70025936	24.48	Inge de Bruijn	Netherlands	2000	2000	24.48	sec
Swimming	Women	Freestyle 50 metres	90.36680252	24.39	Inge de Bruijn	Netherlands	2000	2000	24.39	sec
Swimming	Women	Freestyle 50 metres	89.40348277	24.13	Inge de Bruijn	Netherlands	2000	2000	24.13	sec
Swimming	Women	Freestyle 50 metres	89.25527973	24.09	Marleen Veldhuis	Netherlands	2008	2008	24.09	sec
Swimming	Women	Freestyle 50 metres	88.81067062	23.97	Libby Trickett	Australia	2008	2008	23.97	sec
Swimming	Women	Freestyle 50 metres	88.77361986	23.96	Marleen Veldhuis	Netherlands	2009	2009	23.96	sec
Swimming	Women	Freestyle 50 metres	87.92145239	23.73	Britta Steffen	Germany	2009	2009	23.73	sec
Swimming	Men	Freestyle 200 metres	100	01:50.3	Bruce Furniss	USA	1976	1976	110.29	m:s
Swimming	Men	Freestyle 200 metres	99.58291776	01:49.8	Sergey Kopliakov	Soviet Union	1979	1979	109.83	m:s
Swimming	Men	Freestyle 200 metres	98.97542842	01:49.2	Rowdy Gaines	USA	1980	1980	109.16	m:s
Swimming	Men	Freestyle 200 metres	98.7668873	01:48.9	Rowdy Gaines	USA	1982	1982	108.93	m:s
Swimming	Men	Freestyle 200 metres	98.17753196	01:48.3	Michael Gross	West Germany	1983	1983	108.28	m:s
Swimming	Men	Freestyle 200 metres	97.80578475	01:47.9	Michael Gross	West Germany	1983	1983	107.87	m:s
Swimming	Men	Freestyle 200 metres	97.51564058	01:47.5	Michael Gross	West Germany	1984	1984	107.55	m:s
Swimming	Men	Freestyle 200 metres	97.41590353	01:47.4	Michael Gross	West Germany	1984	1984	107.44	m:s
Swimming	Men	Freestyle 200 metres	97.24363043	01:47.3	Duncan Armstrong	Australia	1988	1988	107.25	m:s
Swimming	Men	Freestyle 200 metres	96.73587814	01:46.7	Giorgio Lamberti	Italy	1989	1989	106.69	m:s
Swimming	Men	Freestyle 200 metres	96.71774413	01:46.7	Grant Hackett	Australia	1999	1999	106.67	m:s
Swimming	Men	Freestyle 200 metres	96.41853296	01:46.3	Ian Thorpe	Australia	1999	1999	106.34	m:s
Swimming	Men	Freestyle 200 metres	96.11025478	01:46.0	Ian Thorpe	Australia	1999	1999	106	m:s
Swimming	Men	Freestyle 200 metres	95.82917762	01:45.7	Ian Thorpe	Australia	2000	2000	105.69	m:s
Swimming	Men	Freestyle 200 metres	95.66597153	01:45.5	Ian Thorpe	Australia	2000	2000	105.51	m:s
Swimming	Men	Freestyle 200 metres	95.52089945	01:45.3	Pieter van den Hoogenband	Netherlands	2000	2000	105.35	m:s
Swimming	Men	Freestyle 200 metres	95.52089945	01:45.3	Pieter van den Hoogenband	Netherlands	2000	2000	105.35	m:s
Swimming	Men	Freestyle 200 metres	94.92247711	01:44.7	Ian Thorpe	Australia	2001	2001	104.69	m:s
Swimming	Men	Freestyle 200 metres	94.35125578	01:44.1	Ian Thorpe	Australia	2001	2001	104.06	m:s
Swimming	Men	Freestyle 200 metres	94.16991568	01:43.9	Michael Phelps	USA	2007	2007	103.86	m:s
Swimming	Men	Freestyle 200 metres	93.35388521	01:43.0	Michael Phelps	USA	2008	2008	102.96	m:s
Swimming	Men	Freestyle 200 metres	92.48345272	01:42.0	Paul Biedermann	Germany	2009	2009	102	m:s
Swimming	Women	Freestyle 200 metres	100	01:59.8	Kornelia Ender	East Germany	1976	1976	119.78	m:s
Swimming	Women	Freestyle 200 metres	99.56587076	01:59.3	Kornelia Ender	East Germany	1976	1976	119.26	m:s
Swimming	Women	Freestyle 200 metres	99.3822007	01:59.0	Barbara Krause	East Germany	1978	1978	119.04	m:s
Swimming	Women	Freestyle 200 metres	98.9564201	01:58.5	Cynthia Woodhead	USA	1978	1978	118.53	m:s
Swimming	Women	Freestyle 200 metres	98.87293371	01:58.4	Cynthia Woodhead	USA	1979	1979	118.43	m:s
Swimming	Women	Freestyle 200 metres	98.70596093	01:58.2	Cynthia Woodhead	USA	1979	1979	118.23	m:s
Swimming	Women	Freestyle 200 metres	98.30522625	01:57.8	Kristin Otto	East Germany	1984	1984	117.75	m:s
Swimming	Women	Freestyle 200 metres	98.13825346	01:57.5	Heike Friedrich	East Germany	1986	1986	117.55	m:s
Swimming	Women	Freestyle 200 metres	97.49540825	01:56.8	Franziska van Almsick	Germany	1994	1994	116.78	m:s
Swimming	Women	Freestyle 200 metres	97.3785273	01:56.6	Franziska van Almsick	Germany	2002	2002	116.64	m:s
Swimming	Women	Freestyle 200 metres	97.23660043	01:56.5	Federica Pellegrini	Italy	2007	2007	116.47	m:s
Swimming	Women	Freestyle 200 metres	96.44347971	01:55.5	Laure Manaudou	France	2007	2007	115.52	m:s
Swimming	Women	Freestyle 200 metres	96.38503924	01:55.5	Federica Pellegrini	Italy	2008	2008	115.45	m:s
Swimming	Women	Freestyle 200 metres	95.85907497	01:54.8	Federica Pellegrini	Italy	2008	2008	114.82	m:s
Swimming	Women	Freestyle 200 metres	95.5668726	01:54.5	Federica Pellegrini	Italy	2009	2009	114.47	m:s
Swimming	Women	Freestyle 200 metres	94.89898147	01:53.7	Federica Pellegrini	Italy	2009	2009	113.67	m:s
Swimming	Women	Freestyle 200 metres	94.32292536	01:53.0	Federica Pellegrini	Italy	2009	2009	112.98	m:s
Swimming	Men	Freestyle 400 metres	100	03:53.1	Brian Goodell	USA	1976	1976	233.08	m:s
Swimming	Men	Freestyle 400 metres	99.50660717	03:51.9	Brian Goodell	USA	1976	1976	231.93	m:s
Swimming	Men	Freestyle 400 metres	99.34786339	03:51.6	Brian Goodell	USA	1978	1978	231.56	m:s
Swimming	Men	Freestyle 400 metres	99.28350781	03:51.4	Vladimir Salnikov	Soviet Union	1979	1979	231.41	m:s
Swimming	Men	Freestyle 400 metres	99.27921744	03:51.4	Vladimir Salnikov	Soviet Union	1979	1979	231.4	m:s
Swimming	Men	Freestyle 400 metres	99.19340999	03:51.2	Vladimir Salnikov	Soviet Union	1980	1980	231.2	m:s
Swimming	Men	Freestyle 400 metres	98.88879355	03:50.5	Peter Szmidt	Canada	1980	1980	230.49	m:s
Swimming	Men	Freestyle 400 metres	98.49407929	03:49.6	Vladimir Salnikov	Soviet Union	1982	1982	229.57	m:s
Swimming	Men	Freestyle 400 metres	98.49407929	03:49.6	Vladimir Salnikov	Soviet Union	1982	1982	229.57	m:s
Swimming	Men	Freestyle 400 metres	97.95778274	03:48.3	Vladimir Salnikov	Soviet Union	1983	1983	228.32	m:s
Swimming	Men	Freestyle 400 metres	97.73468337	03:47.8	Michael Gross	West Germany	1985	1985	227.8	m:s
Swimming	Men	Freestyle 400 metres	97.55448773	03:47.4	Artur Wojdat	Poland	1988	1988	227.38	m:s
Swimming	Men	Freestyle 400 metres	97.37000172	03:47.0	Uwe Dassler	East Germany	1988	1988	226.95	m:s
Swimming	Men	Freestyle 400 metres	97.16406384	03:46.5	Kieren Perkins	Australia	1992	1992	226.47	m:s
Swimming	Men	Freestyle 400 metres	96.5333791	03:45.0	Yevgeny Sadovyi	Russia	1992	1992	225	m:s
Swimming	Men	Freestyle 400 metres	96.01853441	03:43.8	Kieren Perkins	Australia	1994	1994	223.8	m:s
Swimming	Men	Freestyle 400 metres	95.17333105	03:41.8	Ian Thorpe	Australia	1999	1999	221.83	m:s
Swimming	Men	Freestyle 400 metres	94.95881242	03:41.3	Ian Thorpe	Australia	2000	2000	221.33	m:s
Swimming	Men	Freestyle 400 metres	94.64132487	03:40.6	Ian Thorpe	Australia	2000	2000	220.59	m:s
Swimming	Men	Freestyle 400 metres	94.46112923	03:40.2	Ian Thorpe	Australia	2001	2001	220.17	m:s
Swimming	Men	Freestyle 400 metres	94.42251587	03:40.1	Ian Thorpe	Australia	2002	2002	220.08	m:s
Swimming	Men	Freestyle 400 metres	94.4182255	03:40.1	Paul Biedermann	Germany	2009	2009	220.07	m:s
Swimming	Women	Freestyle 400 metres	100	04:11.7	Barbara Krause	East Germany	1976	1976	251.69	m:s
Swimming	Women	Freestyle 400 metres	99.28483452	04:09.9	Petra Thümer	East Germany	1976	1976	249.89	m:s
Swimming	Women	Freestyle 400 metres	98.89546665	04:08.9	Petra Thümer	East Germany	1977	1977	248.91	m:s
Swimming	Women	Freestyle 400 metres	98.39882395	04:07.7	Kim Linehan	USA	1978	1978	247.66	m:s
Swimming	Women	Freestyle 400 metres	97.85053041	04:06.3	Tracey Wickham	Australia	1978	1978	246.28	m:s
Swimming	Women	Freestyle 400 metres	97.52075966	04:05.4	Janet Evans	USA	1987	1987	245.45	m:s
Swimming	Women	Freestyle 400 metres	96.88505701	04:03.9	Janet Evans	USA	1988	1988	243.85	m:s
Swimming	Women	Freestyle 400 metres	96.55925941	04:03.0	Laure Manaudou	France	2006	2006	243.03	m:s
Swimming	Women	Freestyle 400 metres	96.20167667	04:02.1	Laure Manaudou	France	2006	2006	242.13	m:s
Swimming	Women	Freestyle 400 metres	95.96328817	04:01.5	Federica Pellegrini	Italy	2008	2008	241.53	m:s
Swimming	Women	Freestyle 400 metres	95.61762486	04:00.7	Joanne Jackson	United Kingdom	2009	2009	240.66	m:s
Swimming	Women	Freestyle 400 metres	95.51829632	04:00.4	Federica Pellegrini	Italy	2009	2009	240.41	m:s
Swimming	Women	Freestyle 400 metres	95.01768048	03:59.2	Federica Pellegrini	Italy	2009	2009	239.15	m:s
Swimming	Women	Freestyle 400 metres	94.90245937	03:58.9	Katie Ledecky	USA	2014	2014	238.86	m:s
Swimming	Women	Freestyle 400 metres	94.70777544	03:58.4	Katie Ledecky	USA	2014	2014	238.37	m:s
Swimming	Women	Freestyle 400 metres	93.9489054	03:56.4	Katie Ledecky	USA	2016	2016	236.46	m:s
Swimming	Men	Freestyle 800 metres	100	08:06.3	Stephen Holland	Australia	1976	1976	486.27	m:s
Swimming	Men	Freestyle 800 metres	99.30902585	08:02.9	Stephen Holland	Australia	1976	1976	482.91	m:s
Swimming	Men	Freestyle 800 metres	99.02728937	08:01.5	Bobby Hackett	USA	1976	1976	481.54	m:s
Swimming	Men	Freestyle 800 metres	97.98877167	07:56.5	Vladimir Salnikov	Soviet Union	1979	1979	476.49	m:s
Swimming	Men	Freestyle 800 metres	97.2361034	07:52.8	Vladimir Salnikov	Soviet Union	1982	1982	472.83	m:s
Swimming	Men	Freestyle 800 metres	97.11271516	07:52.2	Vladimir Salnikov	Soviet Union	1983	1983	472.23	m:s
Swimming	Men	Freestyle 800 metres	96.78573632	07:50.6	Vladimir Salnikov	Soviet Union	1986	1986	470.64	m:s
Swimming	Men	Freestyle 800 metres	96.211981	07:47.9	Kieren Perkins	Australia	1991	1991	467.85	m:s
Swimming	Men	Freestyle 800 metres	95.95492216	07:46.6	Kieren Perkins	Australia	1992	1992	466.6	m:s
Swimming	Men	Freestyle 800 metres	95.83153392	07:46.0	Kieren Perkins	Australia	1994	1994	466	m:s
Swimming	Men	Freestyle 800 metres	94.92463035	07:41.6	Ian Thorpe	Australia	2001	2001	461.59	m:s
Swimming	Men	Freestyle 800 metres	94.42490797	07:39.2	Ian Thorpe	Australia	2001	2001	459.16	m:s
Swimming	Men	Freestyle 800 metres	94.32002797	07:38.7	Grant Hackett	Australia	2005	2005	458.65	m:s
Swimming	Men	Freestyle 800 metres	92.97715261	07:32.1	Zhang Lin	China	2009	2009	452.12	m:s
Swimming	Women	Freestyle 800 metres	100	08:40.7	Petra Thümer	East Germany	1976	1976	520.68	m:s
Swimming	Women	Freestyle 800 metres	99.79834063	08:39.6	Shirley Babashoff	USA	1976	1976	519.63	m:s
Swimming	Women	Freestyle 800 metres	99.32011984	08:37.1	Petra Thümer	East Germany	1976	1976	517.14	m:s
Swimming	Women	Freestyle 800 metres	98.91680111	08:35.0	Petra Thümer	East Germany	1977	1977	515.04	m:s
Swimming	Women	Freestyle 800 metres	98.88223093	08:34.9	Michelle Ford	Australia	1978	1978	514.86	m:s
Swimming	Women	Freestyle 800 metres	98.19850964	08:31.3	Michelle Ford	Australia	1978	1978	511.3	m:s
Swimming	Women	Freestyle 800 metres	98.0506261	08:30.5	Tracey Wickham	Australia	1978	1978	510.53	m:s
Swimming	Women	Freestyle 800 metres	96.91557194	08:24.6	Tracey Wickham	Australia	1978	1978	504.62	m:s
Swimming	Women	Freestyle 800 metres	96.49688868	08:22.4	Janet Evans	USA	1987	1987	502.44	m:s
Swimming	Women	Freestyle 800 metres	95.93800415	08:19.5	Anke Möhring	East Germany	1987	1987	499.53	m:s
Swimming	Women	Freestyle 800 metres	95.47514788	08:17.1	Janet Evans	USA	1988	1988	497.12	m:s
Swimming	Women	Freestyle 800 metres	95.302297	08:16.2	Janet Evans	USA	1989	1989	496.22	m:s
Swimming	Women	Freestyle 800 metres	94.89513713	08:14.1	Rebecca Adlington	Great Britain	2008	2008	494.1	m:s
Swimming	Women	Freestyle 800 metres	94.84904356	08:13.9	Katie Ledecky	USA	2013	2013	493.86	m:s
Swimming	Women	Freestyle 800 metres	94.29976185	08:11.0	Katie Ledecky	USA	2014	2014	491	m:s
Swimming	Women	Freestyle 800 metres	93.60643774	08:07.4	Katie Ledecky	USA	2015	2015	487.39	m:s
Swimming	Women	Freestyle 800 metres	93.47007759	08:06.7	Katie Ledecky	USA	2016	2016	486.68	m:s
Swimming	Men	Freestyle 1500 metres	100	15:10.9	Stephen Holland	Australia	1976	1976	910.89	m:s
Swimming	Men	Freestyle 1500 metres	99.53561901	15:06.7	Brian Goodell	USA	1976	1976	906.66	m:s
Swimming	Men	Freestyle 1500 metres	99.06794454	15:02.4	Brian Goodell	USA	1976	1976	902.4	m:s
Swimming	Men	Freestyle 1500 metres	98.61454182	14:58.3	Vladimir Salnikov	Soviet Union	1980	1980	898.27	m:s
Swimming	Men	Freestyle 1500 metres	98.40375896	14:56.3	Vladimir Salnikov	Soviet Union	1982	1982	896.35	m:s
Swimming	Men	Freestyle 1500 metres	98.2292044	14:54.8	Vladimir Salnikov	Soviet Union	1983	1983	894.76	m:s
Swimming	Men	Freestyle 1500 metres	97.74616035	14:50.4	Jörg Hoffmann	Germany	1991	1991	890.36	m:s
Swimming	Men	Freestyle 1500 metres	97.53098618	14:48.4	Kieren Perkins	Australia	1992	1992	888.4	m:s
Swimming	Men	Freestyle 1500 metres	96.9908551	14:43.5	Kieren Perkins	Australia	1992	1992	883.48	m:s
Swimming	Men	Freestyle 1500 metres	96.79105051	14:41.7	Kieren Perkins	Australia	1994	1994	881.66	m:s
Swimming	Men	Freestyle 1500 metres	96.01159306	14:34.6	Grant Hackett	Australia	2001	2001	874.56	m:s
Swimming	Men	Freestyle 1500 metres	95.96548431	14:34.1	Sun Yang	China	2011	2011	874.14	m:s
Swimming	Men	Freestyle 1500 metres	95.62296216	14:31.0	Sun Yang	China	2012	2012	871.02	m:s
Swimming	Women	Freestyle 1500 metres	100	16:33.9	Jennifer Turrall	Australia	1976	1974	993.94	m:s
Swimming	Women	Freestyle 1500 metres	99.06030545	16:24.6	Alice Browne	USA	1977	1977	984.6	m:s
Swimming	Women	Freestyle 1500 metres	98.0874097	16:14.9	Tracey Wickham	Australia	1978	1978	974.93	m:s
Swimming	Women	Freestyle 1500 metres	97.25234924	16:06.6	Tracey Wickham	Australia	1979	1979	966.63	m:s
Swimming	Women	Freestyle 1500 metres	97.03704449	16:04.5	Kim Linehan	USA	1979	1979	964.49	m:s
Swimming	Women	Freestyle 1500 metres	96.65875204	16:00.7	Janet Evans	USA	1987	1987	960.73	m:s
Swimming	Women	Freestyle 1500 metres	95.79049037	15:52.1	Janet Evans	USA	1988	1988	952.1	m:s
Swimming	Women	Freestyle 1500 metres	94.82866169	15:42.5	Kate Ziegler	USA	2007	2007	942.54	m:s
Swimming	Women	Freestyle 1500 metres	94.22399742	15:36.5	Katie Ledecky	USA	2013	2013	936.53	m:s
Swimming	Women	Freestyle 1500 metres	93.99259513	15:34.2	Katie Ledecky	USA	2014	2014	934.23	m:s
Swimming	Women	Freestyle 1500 metres	93.40201622	15:28.4	Katie Ledecky	USA	2014	2014	928.36	m:s
Swimming	Women	Freestyle 1500 metres	93.33661992	15:27.7	Katie Ledecky	USA	2015	2015	927.71	m:s
Swimming	Women	Freestyle 1500 metres	93.1122603	15:25.5	Katie Ledecky	USA	2015	2015	925.48	m:s
Swimming	Men	Butterfly 100 metres	100	54.27	Mark Spitz	USA	1976	1972	54.27	sec
Swimming	Men	Butterfly 100 metres	99.83416252	54.18	Joe Bottom	USA	1977	1977	54.18	sec
Swimming	Men	Butterfly 100 metres	99.77888336	54.15	Pär Arvidsson	Sweden	1980	1980	54.15	sec
Swimming	Men	Butterfly 100 metres	99.15238622	53.81	William Paulus	USA	1981	1981	53.81	sec
Swimming	Men	Butterfly 100 metres	98.47060991	53.44	Matt Gribble	USA	1983	1983	53.44	sec
Swimming	Men	Butterfly 100 metres	98.36005159	53.38	Pablo Morales	USA	1984	1984	53.38	sec
Swimming	Men	Butterfly 100 metres	97.80726	53.08	Michael Gross	Germany	1984	1984	53.08	sec
Swimming	Men	Butterfly 100 metres	97.36502672	52.84	Pablo Morales	USA	1986	1986	52.84	sec
Swimming	Men	Butterfly 100 metres	96.40685462	52.32	Denis Pankratov	Russia	1995	1995	52.32	sec
Swimming	Men	Butterfly 100 metres	96.31472268	52.27	Denis Pankratov	Russia	1996	1996	52.27	sec
Swimming	Men	Butterfly 100 metres	96.09360604	52.15	Michael Klim	Australia	1997	1997	52.15	sec
Swimming	Men	Butterfly 100 metres	95.8724894	52.03	Michael Klim	Australia	1999	1999	52.03	sec
